Mean_R,Mean_G,Mean_B,Mean_H,Mean_S,Mean_V,Kontras,Homogenitas,Energi,Korelasi,Label
93.49072265625,105.9683837890625,109.6600341796875,73.1700439453125,62.92144775390625,119.3294677734375,206.75719734251967,0.206411277225385,0.020725741001703928,0.9689092270706737,bercak_parah
108.60479736328125,118.19476318359375,120.385498046875,69.7574462890625,64.245849609375,132.337158203125,131.85826771653547,0.27386552124976443,0.02958766796465639,0.9849178635144438,bercak_parah
109.02618408203125,119.2059326171875,86.34674072265625,50.99798583984375,121.328857421875,121.79937744140625,173.36737204724412,0.3454497166762936,0.034710611740042537,0.9795929070908849,bercak_parah
119.92266845703125,123.0870361328125,112.72979736328125,68.9405517578125,50.477783203125,127.412109375,120.18423966535431,0.33462401470833003,0.04450221154041014,0.9858280627387762,bercak_parah
120.4429931640625,125.46917724609375,113.560546875,68.82867431640625,55.23126220703125,130.33740234375,118.27356053149606,0.36888522644988553,0.044449118847195185,0.9853258645759665,bercak_parah
115.22216796875,125.435791015625,78.40380859375,52.50531005859375,148.4510498046875,131.61309814453125,169.06274606299215,0.34560119204821077,0.042372228540118524,0.9743925557872939,bercak_parah
85.47003173828125,102.76007080078125,71.928955078125,58.0758056640625,141.16851806640625,106.59124755859375,128.21487450787401,0.3990845998351571,0.04745105657208385,0.9853155831692488,bercak_parah
96.61749267578125,103.56671142578125,84.29962158203125,54.78167724609375,77.6953125,104.0928955078125,94.24913877952756,0.3554933941035022,0.047230215361829204,0.9883084002315333,sehat
110.0140380859375,120.71441650390625,98.6981201171875,52.07379150390625,71.77471923828125,121.1348876953125,105.86977116141732,0.3786332712888521,0.04648649470709147,0.9868291834860287,sehat
89.0504150390625,108.917724609375,86.89459228515625,62.3095703125,85.2254638671875,109.18170166015625,232.96382874015754,0.29301009061866323,0.037506374047858955,0.974177015265705,sehat
106.37628173828125,116.7513427734375,93.89306640625,66.20806884765625,84.13507080078125,119.41253662109375,130.9104330708661,0.3045656842594445,0.0483587733645262,0.9847054942709553,sehat
98.8309326171875,116.2047119140625,79.2725830078125,60.28070068359375,130.7755126953125,117.0726318359375,196.4025590551181,0.3170771480205138,0.044977078368764696,0.9804498996880583,sehat
118.4429931640625,134.27288818359375,112.7916259765625,64.47943115234375,64.07391357421875,136.37890625,161.98714320866145,0.19489038277438225,0.017973286766514236,0.9759625427820571,sehat
138.83642578125,166.67974853515625,112.54815673828125,38.22210693359375,105.1474609375,166.85589599609375,179.49458661417324,0.34013046632727595,0.19019088557419747,0.9822539430369773,sehat
115.7591552734375,153.79559326171875,129.98291015625,77.07305908203125,75.63812255859375,156.25323486328125,68.43073326771653,0.3670376858489126,0.05956333578715735,0.9827240704383768,sehat
120.343994140625,143.40289306640625,125.0751953125,76.65130615234375,58.0782470703125,146.307373046875,115.0626845472441,0.3528971429830582,0.06262955738470588,0.9771710238730097,sehat
91.906005859375,108.64361572265625,64.48809814453125,41.16033935546875,142.93365478515625,109.43377685546875,47.465797244094496,0.4485413843543851,0.04259215970252674,0.9917723317849436,sehat
106.16082763671875,122.98089599609375,71.23773193359375,46.60595703125,144.4569091796875,124.0946044921875,77.4769315944882,0.37633907369942765,0.03845595376005853,0.9878871743973973,sehat
95.09600830078125,106.22186279296875,71.84576416015625,34.33831787109375,133.48431396484375,107.3101806640625,98.69032972440945,0.42128599828790325,0.04395733885154264,0.9882488896452276,sehat
143.07794189453125,171.4285888671875,116.99334716796875,59.54241943359375,123.8280029296875,176.76055908203125,208.66916830708664,0.3003533749587738,0.04388444820289302,0.9735174498941909,sehat
121.82476806640625,145.78131103515625,111.1324462890625,56.53826904296875,87.09063720703125,146.0050048828125,301.6153420275591,0.2938145319605279,0.041764504226132725,0.9699307673223306,sehat
107.05902099609375,130.07086181640625,93.7091064453125,56.42156982421875,102.8892822265625,130.39935302734375,297.5190083661417,0.2669292308972204,0.03487568591129335,0.9679053590171984,sehat
100.46575927734375,119.52239990234375,98.6297607421875,63.46490478515625,76.646728515625,119.9173583984375,280.5744340551181,0.3190631621460392,0.04626311451822639,0.9724392616113195,sehat
102.614501953125,121.80010986328125,94.95574951171875,58.71331787109375,94.28387451171875,122.0189208984375,252.56963582677176,0.34401254258169284,0.0412630837087966,0.9747906631521271,sehat
95.1873779296875,110.28070068359375,74.9359130859375,38.16558837890625,111.4390869140625,110.9530029296875,90.94482037401575,0.34595322073867757,0.031170916376082238,0.9843065411363732,sehat
77.8536376953125,89.87701416015625,79.17645263671875,67.9268798828125,78.13592529296875,90.57171630859375,191.06102362204726,0.3218247518695607,0.05476000453730413,0.9785672834503056,sehat
97.92120361328125,124.88800048828125,80.8883056640625,46.94970703125,123.262939453125,124.92657470703125,140.72336368110237,0.3132357900928261,0.028807339424964964,0.9841699294125931,sehat
96.7220458984375,116.5076904296875,121.5015869140625,90.02056884765625,68.12384033203125,127.6431884765625,40.31366879921259,0.45979546011350086,0.03931602311438171,0.9925770737949444,sehat
114.253173828125,124.40106201171875,119.1248779296875,74.2264404296875,72.52191162109375,137.0548095703125,57.17181348425197,0.3691634810554916,0.03545789274729963,0.9894667309614049,sehat
113.084716796875,125.58349609375,120.130859375,74.45843505859375,62.1429443359375,137.462646484375,59.61109744094489,0.35173312837602,0.03801307401078359,0.9864644361908559,sehat
113.0953369140625,127.67694091796875,95.7049560546875,65.5965576171875,105.48223876953125,132.7110595703125,151.3460260826772,0.33763921644907546,0.05405848395407342,0.9715362450572258,sehat
110.98468017578125,119.908935546875,124.6754150390625,85.91998291015625,55.68353271484375,132.795654296875,40.06865157480316,0.49215594000489116,0.040665003731420755,0.9949570729110002,sehat
108.4384765625,117.419921875,109.62335205078125,74.9869384765625,68.214111328125,126.85845947265625,46.689222440944874,0.4444278644951881,0.03931448307606764,0.9919785063474612,sehat
109.86505126953125,128.2598876953125,98.40863037109375,67.83392333984375,103.2103271484375,134.1431884765625,144.01513287401573,0.32580018396764526,0.05140793808878623,0.9739405746162153,sehat
77.20355224609375,112.85662841796875,114.68280029296875,79.92413330078125,96.3441162109375,128.5909423828125,170.94402066929135,0.12309888467933709,0.015652524639837226,0.9394938466286548,sehat
82.691650390625,113.00189208984375,117.4208984375,81.63897705078125,89.822021484375,129.48150634765625,150.33015501968507,0.13350066656803233,0.01838178663996063,0.9485982771775124,sehat
